State,year,winner_name,winner_party,total_votes,winner_votes,winner_percent,party_lean,PVI,key,Abbreviation,PVI_rank
Florida,1964,"Johnson, Lyndon (LBJ)             ",Democratic,1854481,948540,0.511485424,Republican,0.1019726,Republican 9% or more,FL,40
Nebraska,1964,"Johnson, Lyndon (LBJ)             ",Democratic,584154,307307,0.526071892,Republican,0.087386132,Republican 4-9%,NE,39
Virginia,1964,"Johnson, Lyndon (LBJ)             ",Democratic,1042267,558038,0.535407914,Republican,0.076558819,Republican 4-9%,VA,38
Kansas,1964,"Johnson, Lyndon (LBJ)             ",Democratic,857901,464028,0.540887585,Republican,0.067932299,Republican 4-9%,KS,35
Georgia,1964,"Goldwater, Barry                  ",Republican,1139336,616584,0.541178371,Republican,0.154729034,Republican 9% or more,GA,44
Utah,1964,"Johnson, Lyndon (LBJ)             ",Democratic,400310,219628,0.5486448,Republican,0.064813224,Republican 4-9%,UT,32
Tennessee,1964,"Johnson, Lyndon (LBJ)             ",Democratic,1143946,634947,0.555049801,Republican,0.058391725,Republican 4-9%,TN,31
South Dakota,1964,"Johnson, Lyndon (LBJ)             ",Democratic,293118,163010,0.556124155,Republican,0.057333869,Republican 4-9%,SD,30
Oklahoma,1964,"Johnson, Lyndon (LBJ)             ",Democratic,932499,519834,0.557463332,Republican,0.055994692,Republican 4-9%,OK,29
Indiana,1964,"Johnson, Lyndon (LBJ)             ",Democratic,2091606,1170848,0.559784204,Republican,0.051081885,Republican 4-9%,IN,26
Arkansas,1964,"Johnson, Lyndon (LBJ)             ",Democratic,560426,314197,0.560639585,Republican,0.049836533,Republican 4-9%,AR,25
North Carolina,1964,"Johnson, Lyndon (LBJ)             ",Democratic,1424983,800139,0.561507751,Republican,0.051950273,Republican 4-9%,NC,27
Wyoming,1964,"Johnson, Lyndon (LBJ)             ",Democratic,142716,80718,0.565584798,Republican,0.047873226,Republican 4-9%,WY,23
Louisiana,1964,"Goldwater, Barry                  ",Republican,896293,509225,0.568145685,Republican,0.181603708,Republican 9% or more,LA,46
North Dakota,1964,"Johnson, Lyndon (LBJ)             ",Democratic,258389,149784,0.57968412,Republican,0.032879632,Republican 0-4%,ND,18
Nevada,1964,"Johnson, Lyndon (LBJ)             ",Democratic,135433,79339,0.585817341,Republican,0.027640683,Republican 0-4%,NV,16
South Carolina,1964,"Goldwater, Barry                  ",Republican,524756,309048,0.588936572,Republican,0.202403575,Republican 9% or more,SC,48
Montana,1964,"Johnson, Lyndon (LBJ)             ",Democratic,278628,164246,0.589481316,Republican,0.021106665,Republican 0-4%,MT,10
California,1964,"Johnson, Lyndon (LBJ)             ",Democratic,7057586,4171877,0.591119541,Republican,0.021785087,Republican 0-4%,CA,11
New Mexico,1964,"Johnson, Lyndon (LBJ)             ",Democratic,327615,194017,0.592210369,Republican,0.018049023,Republican 0-4%,NM,7
Illinois,1964,"Johnson, Lyndon (LBJ)             ",Democratic,4702841,2796833,0.594711367,Republican,0.018738816,Republican 0-4%,IL,8
Delaware,1964,"Johnson, Lyndon (LBJ)             ",Democratic,201320,122704,0.609497318,Republican,0.002327544,Republican 0-4%,DE,1
Colorado,1964,"Johnson, Lyndon (LBJ)             ",Democratic,776986,476024,0.612654539,Democratic,0.002522235,Democratic 0-4%,CO,2
Iowa,1964,"Johnson, Lyndon (LBJ)             ",Democratic,1184539,733030,0.618831461,Democratic,0.006609343,Democratic 0-4%,IA,3
Washington,1964,"Johnson, Lyndon (LBJ)             ",Democratic,1258556,779881,0.619663328,Democratic,0.010323517,Democratic 0-4%,WA,5
Wisconsin,1964,"Johnson, Lyndon (LBJ)             ",Democratic,1691815,1050424,0.620885853,Democratic,0.008492466,Democratic 0-4%,WI,4
Ohio,1964,"Johnson, Lyndon (LBJ)             ",Democratic,3969196,2498331,0.62942999,Democratic,0.015971966,Democratic 0-4%,OH,6
Texas,1964,"Johnson, Lyndon (LBJ)             ",Democratic,2626811,1663185,0.633157467,Democratic,0.020921442,Democratic 0-4%,TX,9
Oregon,1964,"Johnson, Lyndon (LBJ)             ",Democratic,786305,501017,0.637178957,Democratic,0.025760599,Democratic 0-4%,OR,14
Minnesota,1964,"Johnson, Lyndon (LBJ)             ",Democratic,1554462,991117,0.637594872,Democratic,0.025666756,Democratic 0-4%,MN,13
New Hampshire,1964,"Johnson, Lyndon (LBJ)             ",Democratic,288093,184064,0.638904798,Democratic,0.025446774,Democratic 0-4%,NH,12
Kentucky,1964,"Johnson, Lyndon (LBJ)             ",Democratic,1046105,669659,0.64014511,Democratic,0.028816941,Democratic 0-4%,KY,17
Missouri,1964,"Johnson, Lyndon (LBJ)             ",Democratic,1817879,1164344,0.640495875,Democratic,0.027037851,Democratic 0-4%,MO,15
Pennsylvania,1964,"Johnson, Lyndon (LBJ)             ",Democratic,4822690,3130954,0.649213198,Democratic,0.038198062,Democratic 0-4%,PA,19
Maryland,1964,"Johnson, Lyndon (LBJ)             ",Democratic,1116457,730912,0.654670982,Democratic,0.041242278,Democratic 4-9%,MD,20
New Jersey,1964,"Johnson, Lyndon (LBJ)             ",Democratic,2846770,1867671,0.6560667,Democratic,0.046143518,Democratic 4-9%,NJ,22
Alaska,1964,"Johnson, Lyndon (LBJ)             ",Democratic,67259,44329,0.659079082,Democratic,0.045621058,Democratic 4-9%,AK,21
Vermont,1964,"Johnson, Lyndon (LBJ)             ",Democratic,163089,108127,0.662993825,Democratic,0.049617116,Democratic 4-9%,VT,24
Michigan,1964,"Johnson, Lyndon (LBJ)             ",Democratic,3203102,2136615,0.66704557,Democratic,0.054909424,Democratic 4-9%,MI,28
Connecticut,1964,"Johnson, Lyndon (LBJ)             ",Democratic,1218578,826269,0.678060001,Democratic,0.065333365,Democratic 4-9%,CT,33
West Virginia,1964,"Johnson, Lyndon (LBJ)             ",Democratic,792040,538087,0.679368466,Democratic,0.065910442,Democratic 4-9%,WV,34
New York,1964,"Johnson, Lyndon (LBJ)             ",Democratic,7166015,4913156,0.685618995,Democratic,0.073051918,Democratic 4-9%,NY,36
Maine,1964,"Johnson, Lyndon (LBJ)             ",Democratic,381221,262264,0.687957904,Democratic,0.074962172,Democratic 4-9%,ME,37
Alabama,1964,"Goldwater, Barry                  ",Republican,689817,479085,0.694510283,Republican,0.613458024,Republican 9% or more,AL,50
Massachusetts,1964,"Johnson, Lyndon (LBJ)             ",Democratic,2344798,1786422,0.761866054,Democratic,0.151228646,Democratic 9% or more,MA,43
Hawaii,1964,"Johnson, Lyndon (LBJ)             ",Democratic,207271,163249,0.787611388,Democratic,0.174153364,Democratic 9% or more,HI,45
Rhode Island,1964,"Johnson, Lyndon (LBJ)             ",Democratic,390091,315463,0.808690793,Democratic,0.19525972,Democratic 9% or more,RI,47
Mississippi,1964,"Goldwater, Barry                  ",Republican,409146,356528,0.871395541,Republican,0.484853565,Republican 9% or more,MS,49
Tennessee,1968,"Nixon, Richard                    ",Republican,1248617,472592,0.378492364,Republican,0.069596349,Republican 4-9%,TN,35
South Carolina,1968,"Nixon, Richard                    ",Republican,666982,254062,0.380912828,Republican,0.058587254,Republican 4-9%,SC,28
Arkansas,1968,"Wallace, George                   ",American Independent,609590,235627,0.386533572,Republican,0.001503921,Republican 0-4%,AR,1
North Carolina,1968,"Nixon, Richard                    ",Republican,1587493,627192,0.395083317,Republican,0.070657962,Republican 4-9%,NC,37
Florida,1968,"Nixon, Richard                    ",Republican,2187805,886804,0.405339598,Republican,0.063096545,Republican 4-9%,FL,31
Texas,1968,"Humphrey, Hubert                  ",Democratic,3079406,1266804,0.411379337,Democratic,0.01186818,Democratic 0-4%,TX,6
Georgia,1968,"Wallace, George                   ",American Independent,1250266,535550,0.428348847,Republican,0.027898367,Republican 0-4%,GA,14
Virginia,1968,"Nixon, Richard                    ",Republican,1361491,590319,0.433582741,Republican,0.067564019,Republican 4-9%,VA,34
Maryland,1968,"Humphrey, Hubert                  ",Democratic,1235039,538310,0.435864778,Democratic,0.013675531,Democratic 0-4%,MD,9
Kentucky,1968,"Nixon, Richard                    ",Republican,1055893,462411,0.437933578,Republican,0.033657758,Republican 0-4%,KY,18
Missouri,1968,"Nixon, Richard                    ",Republican,1809502,811932,0.448704671,Republican,0.002329556,Republican 0-4%,MO,2
Delaware,1968,"Nixon, Richard                    ",Republican,214367,96714,0.45116086,Republican,0.016165594,Republican 0-4%,DE,12
Ohio,1968,"Nixon, Richard                    ",Republican,3959698,1791014,0.452310757,Republican,0.008889901,Republican 0-4%,OH,4
Alaska,1968,"Nixon, Richard                    ",Republican,83035,37600,0.4528211,Republican,0.010931428,Republican 0-4%,AK,5
New Jersey,1968,"Nixon, Richard                    ",Republican,2875395,1325467,0.460968667,Republican,0.007768478,Republican 0-4%,NJ,3
Illinois,1968,"Nixon, Richard                    ",Republican,4619749,2174774,0.470755879,Republican,0.011951591,Republican 0-4%,IL,7
Washington,1968,"Humphrey, Hubert                  ",Democratic,1304281,616037,0.472319232,Democratic,0.015485751,Democratic 0-4%,WA,10
Nevada,1968,"Nixon, Richard                    ",Republican,154218,73188,0.474574952,Republican,0.042993292,Republican 4-9%,NV,21
Pennsylvania,1968,"Humphrey, Hubert                  ",Democratic,4747928,2259405,0.475871791,Democratic,0.023531936,Democratic 0-4%,PA,13
Oklahoma,1968,"Nixon, Richard                    ",Republican,943086,449697,0.476835623,Republican,0.09445522,Republican 9% or more,OK,40
California,1968,"Nixon, Richard                    ",Republican,7251587,3467664,0.478193808,Republican,0.012578394,Republican 0-4%,CA,8
Wisconsin,1968,"Nixon, Richard                    ",Republican,1691538,809997,0.478852382,Republican,0.015568764,Republican 0-4%,WI,11
Michigan,1968,"Humphrey, Hubert                  ",Democratic,3306250,1593082,0.481839546,Democratic,0.041582403,Democratic 4-9%,MI,20
Louisiana,1968,"Wallace, George                   ",American Independent,1097450,530300,0.48321108,Democratic,0.049973243,Democratic 4-9%,LA,25
Connecticut,1968,"Humphrey, Hubert                  ",Democratic,1256232,621561,0.494782015,Democratic,0.031574099,Democratic 0-4%,CT,16
West Virginia,1968,"Humphrey, Hubert                  ",Democratic,754206,374091,0.496006396,Democratic,0.052864855,Democratic 4-9%,WV,26
New York,1968,"Humphrey, Hubert                  ",Democratic,6790066,3378470,0.497560701,Democratic,0.033069382,Democratic 0-4%,NY,17
Oregon,1968,"Nixon, Richard                    ",Republican,819622,408433,0.498318737,Republican,0.028240201,Republican 0-4%,OR,15
Indiana,1968,"Nixon, Richard                    ",Republican,2123597,1067885,0.502866128,Republican,0.065617749,Republican 4-9%,IN,32
Colorado,1968,"Nixon, Richard                    ",Republican,811199,409345,0.504617239,Republican,0.045751891,Republican 4-9%,CO,24
Montana,1968,"Nixon, Richard                    ",Republican,274404,138835,0.505951079,Republican,0.044799609,Republican 4-9%,MT,23
New Mexico,1968,"Nixon, Richard                    ",Republican,327281,169692,0.518490227,Republican,0.062008861,Republican 4-9%,NM,30
New Hampshire,1968,"Nixon, Richard                    ",Republican,297299,154903,0.52103438,Republican,0.038523166,Republican 0-4%,NH,19
Vermont,1968,"Nixon, Richard                    ",Republican,161404,85142,0.527508612,Republican,0.043840432,Republican 4-9%,VT,22
Iowa,1968,"Nixon, Richard                    ",Republican,1167931,619106,0.530087822,Republican,0.060918794,Republican 4-9%,IA,29
South Dakota,1968,"Nixon, Richard                    ",Republican,281264,149841,0.532741481,Republican,0.055332616,Republican 4-9%,SD,27
Minnesota,1968,"Humphrey, Hubert                  ",Democratic,1588510,857738,0.539963866,Democratic,0.069707543,Democratic 4-9%,MN,36
Arizona,1968,"Nixon, Richard                    ",Republican,486936,266721,0.547753709,Republican,0.105958033,Republican 9% or more,AZ,42
Kansas,1968,"Nixon, Richard                    ",Republican,872783,478674,0.548445604,Republican,0.108314044,Republican 9% or more,KS,44
Maine,1968,"Humphrey, Hubert                  ",Democratic,392936,217312,0.553046807,Democratic,0.066219612,Democratic 4-9%,ME,33
Wyoming,1968,"Nixon, Richard                    ",Republican,127205,70927,0.557580284,Republican,0.106853542,Republican 9% or more,WY,43
North Dakota,1968,"Nixon, Richard                    ",Republican,247882,138669,0.559415367,Republican,0.089969786,Republican 4-9%,ND,39
Utah,1968,"Nixon, Richard                    ",Republican,422568,238728,0.56494576,Republican,0.099714503,Republican 9% or more,UT,41
Idaho,1968,"Nixon, Richard                    ",Republican,291183,165369,0.567921204,Republican,0.14535815,Republican 9% or more,ID,47
Nebraska,1968,"Nixon, Richard                    ",Republican,536851,321163,0.598234892,Republican,0.148781188,Republican 9% or more,NE,48
Hawaii,1968,"Humphrey, Hubert                  ",Democratic,236218,141324,0.598277862,Democratic,0.111254339,Democratic 9% or more,HI,45
Massachusetts,1968,"Humphrey, Hubert                  ",Democratic,2331752,1469218,0.630091879,Democratic,0.161115484,Democratic 9% or more,MA,49
Mississippi,1968,"Wallace, George                   ",American Independent,654509,415349,0.634596316,Democratic,0.133947405,Democratic 9% or more,MS,46
Rhode Island,1968,"Humphrey, Hubert                  ",Democratic,385000,246518,0.640306494,Democratic,0.172352689,Democratic 9% or more,RI,50
Alabama,1968,"Wallace, George                   ",American Independent,1049917,691425,0.658552057,Democratic,0.076338519,Democratic 4-9%,AL,38
Minnesota,1972,"Nixon, Richard                    ",Republican,1741652,898269,0.515756879,Democratic,0.089658655,Democratic 4-9%,MN,41
Oregon,1972,"Nixon, Richard                    ",Republican,927946,486686,0.52447664,Democratic,0.064460435,Democratic 4-9%,OR,29
Rhode Island,1972,"Nixon, Richard                    ",Republican,415808,220383,0.530011448,Democratic,0.086853552,Democratic 4-9%,RI,38
Wisconsin,1972,"Nixon, Richard                    ",Republican,1852890,989430,0.533992844,Democratic,0.068056809,Democratic 4-9%,WI,30
South Dakota,1972,"Nixon, Richard                    ",Republican,307415,166476,0.541535058,Democratic,0.074569353,Democratic 4-9%,SD,32
Massachusetts,1972,"McGovern, George                  ",Democratic,2458756,1332540,0.54195699,Democratic,0.162952397,Democratic 9% or more,MA,49
California,1972,"Nixon, Richard                    ",Republican,8367862,4602096,0.549972741,Democratic,0.048149726,Democratic 4-9%,CA,27
Michigan,1972,"Nixon, Richard                    ",Republican,3490325,1961721,0.562045368,Democratic,0.044452286,Democratic 4-9%,MI,24
Washington,1972,"Nixon, Richard                    ",Republican,1470847,837135,0.569151652,Democratic,0.022234301,Democratic 0-4%,WA,16
Iowa,1972,"Nixon, Richard                    ",Republican,1225944,706207,0.576051598,Democratic,0.030536278,Democratic 0-4%,IA,22
Montana,1972,"Nixon, Richard                    ",Republican,317603,183976,0.57926405,Democratic,0.01302109,Democratic 0-4%,MT,9
Alaska,1972,"Nixon, Richard                    ",Republican,95219,55349,0.581281047,Republican,0.008854332,Republican 0-4%,AK,8
New York,1972,"Nixon, Richard                    ",Republican,7161830,4192778,0.585433891,Democratic,0.030954745,Democratic 0-4%,NY,23
Connecticut,1972,"Nixon, Richard                    ",Republican,1384277,810763,0.585694193,Democratic,0.024443736,Democratic 0-4%,CT,17
Illinois,1972,"Nixon, Richard                    ",Republican,4723236,2788179,0.590311176,Democratic,0.024839839,Democratic 0-4%,IL,18
Pennsylvania,1972,"Nixon, Richard                    ",Republican,4592105,2714521,0.591127816,Democratic,0.016168126,Democratic 0-4%,PA,12
Delaware,1972,"Nixon, Richard                    ",Republican,235516,140357,0.595955264,Democratic,0.014538369,Democratic 0-4%,DE,11
Ohio,1972,"Nixon, Richard                    ",Republican,4094787,2441827,0.596325767,Democratic,0.007513601,Democratic 0-4%,OH,5
New Mexico,1972,"Nixon, Richard                    ",Republican,385931,235606,0.610487367,Republican,0.00760281,Republican 0-4%,NM,6
Maryland,1972,"Nixon, Richard                    ",Republican,1353812,829305,0.612570283,Republican,0.003301133,Republican 0-4%,MD,2
Maine,1972,"Nixon, Richard                    ",Republican,417271,256458,0.614607773,Democratic,0.002915842,Democratic 0-4%,ME,1
New Jersey,1972,"Nixon, Richard                    ",Republican,2997229,1845502,0.615736068,Republican,0.00821817,Republican 0-4%,NJ,7
Arizona,1972,"Nixon, Richard                    ",Republican,653505,402812,0.616387021,Republican,0.051982853,Republican 4-9%,AZ,28
North Dakota,1972,"Nixon, Richard                    ",Republican,280514,174109,0.620678469,Republican,0.016431943,Republican 0-4%,ND,13
Missouri,1972,"Nixon, Richard                    ",Republican,1852589,1154058,0.622943351,Republican,0.005082252,Republican 0-4%,MO,3
Hawaii,1972,"Nixon, Richard                    ",Republican,270274,168865,0.624791878,Republican,0.006930779,Republican 0-4%,HI,4
Colorado,1972,"Nixon, Richard                    ",Republican,953884,597189,0.626060401,Republican,0.026238305,Republican 0-4%,CO,19
Vermont,1972,"Nixon, Richard                    ",Republican,186946,117149,0.626646197,Republican,0.014273067,Republican 0-4%,VT,10
Kentucky,1972,"Nixon, Richard                    ",Republican,1067499,676446,0.633673662,Republican,0.027846014,Republican 0-4%,KY,20
West Virginia,1972,"Nixon, Richard                    ",Republican,762399,484964,0.636102618,Republican,0.018241519,Republican 0-4%,WV,14
Nevada,1972,"Nixon, Richard                    ",Republican,181766,115750,0.636807764,Republican,0.018946665,Republican 0-4%,NV,15
New Hampshire,1972,"Nixon, Richard                    ",Republican,334059,213724,0.639779201,Republican,0.029475487,Republican 0-4%,NH,21
Idaho,1972,"Nixon, Richard                    ",Republican,310379,199384,0.642388821,Republican,0.093690951,Republican 9% or more,ID,42
Louisiana,1972,"Nixon, Richard                    ",Republican,1051491,686852,0.653217193,Republican,0.079454824,Republican 4-9%,LA,37
